name,distance,bikestop,local_address,postcode,category1,category1name,category2,category2name,category3,category3name,rating
Kathy Torpe Park,907,Public Rack - Neva Ave & Grand Ave,W Fullerton Ave,60707.0,16037,Playground,,,,,
Geo's Pizza,971,Public Rack - Neva Ave & Grand Ave,2849 N Harlem Ave,60707.0,13064,Pizzeria,,,,,
Kiddie Korral Park,988,Public Rack - Neva Ave & Grand Ave,W Dickens Ave,60707.0,16037,Playground,,,,,
BistroGrand,75,Public Rack - Neva Ave & Grand Ave,2362 N Neva Ave,60707.0,13022,Sports Bar,13065.0,Restaurant,,,
Lulu's Video Gaming Cafe,378,Public Rack - Neva Ave & Grand Ave,7302 W Grand Ave,60707.0,13003,Bar,13034.0,Café,13035.0,Coffee Shop,
Tots Land - Indoor Playground & Party Room - Kids Birthday Parties,538,Public Rack - Neva Ave & Grand Ave,2637 N Harlem Ave,60707.0,16037,Playground,,,,,
Chicago Park District,706,Public Rack - Neva Ave & Grand Ave,6851 W Belden Ave,60707.0,16037,Playground,,,,,
Jacqueline Lounge,832,Public Rack - Neva Ave & Grand Ave,7001 W Diversey Ave,60707.0,13003,Bar,,,,,
Jaquelines,832,Public Rack - Neva Ave & Grand Ave,7001 W Diversey Ave,60707.0,13009,Cocktail Bar,,,,,
Central Park,865,Public Rack - Neva Ave & Grand Ave,2430 N 75th Ct,60707.0,16032,Park,,,,,
Hunters Restaurant & Lunch,866,Public Rack - Neva Ave & Grand Ave,7232 W Diversey Ave,60707.0,13016,Lounge,13031.0,Burger Joint,13068.0,American Restaurant,
Arthur Ashe Beach & Park,873,Public Rack - Neva Ave & Grand Ave,2701 N 74th Ct,60707.0,16032,Park,,,,,
Anoki Pizza,882,Public Rack - Neva Ave & Grand Ave,7530 W Grand Ave,60707.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Celtic Corner,789,Public Rack - Newland Ave & Diversey Ave,7300 W Diversey Ave,60707.0,13010,Dive Bar,13065.0,Restaurant,,,3.85
Lukes On Harlem,927,Public Rack - Newland Ave & Diversey Ave,3130 N Harlem Ave,60634.0,13064,Pizzeria,13068.0,American Restaurant,13145.0,Fast Food Restaurant,3.75
Abram Gale,941,Public Rack - Newland Ave & Diversey Ave,2366 N Neva Ave,60707.0,13009,Cocktail Bar,13016.0,Lounge,13022.0,Sports Bar,3.6
Giovanni's Pizza,155,Public Rack - Newland Ave & Diversey Ave,7004 W Diversey Ave,60707.0,13064,Pizzeria,,,,,
Sokol Bike Club,504,Public Rack - Newland Ave & Diversey Ave,6701 W Diversey Ave,60707.0,13003,Bar,,,,,
Bell Park,550,Public Rack - Newland Ave & Diversey Ave,3020 N Oak Park Ave,60634.0,16037,Playground,,,,,
Sorrento Pizza,561,Public Rack - Newland Ave & Diversey Ave,2743 N Harlem Ave,60707.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Geo's Pizza,585,Public Rack - Newland Ave & Diversey Ave,2849 N Harlem Ave,60707.0,13064,Pizzeria,,,,,
Cafe #10 Bar & Grill,673,Public Rack - Newland Ave & Diversey Ave,2625 N Harlem Ave,60707.0,13003,Bar,13064.0,Pizzeria,13068.0,American Restaurant,
Question Mark,790,Public Rack - Newland Ave & Diversey Ave,6918 W Grand Ave,60707.0,10045,Pool Hall,13010.0,Dive Bar,,,
Paradise Club,814,Public Rack - Newland Ave & Diversey Ave,7068 W Belmont Ave,60634.0,13010,Dive Bar,,,,,
Tanelli's Chicago Style Pizza,860,Public Rack - Newland Ave & Diversey Ave,7065 W Belmont Ave,60634.0,13064,Pizzeria,13068.0,American Restaurant,13236.0,Italian Restaurant,
Overtime,932,Public Rack - Newland Ave & Diversey Ave,6714 W Belmont Ave,60634.0,13022,Sports Bar,13064.0,Pizzeria,13068.0,American Restaurant,
Bistro Grand,938,Public Rack - Newland Ave & Diversey Ave,2362 N Neva Ave,60707.0,13022,Sports Bar,13072.0,Asian Restaurant,13136.0,Czech Restaurant,
Evas,965,Public Rack - Newland Ave & Diversey Ave,7171 W Grand Ave,60707.0,13003,Bar,,,,,
Bambi Park,979,Public Rack - Newland Ave & Diversey Ave,W Diversey Ave,60707.0,16037,Playground,,,,,
Jaquelines,155,Public Rack - Newland Ave & Diversey Ave,7001 W Diversey Ave,60707.0,13009,Cocktail Bar,,,,,
Jacqueline Lounge,155,Public Rack - Newland Ave & Diversey Ave,7001 W Diversey Ave,60707.0,13003,Bar,,,,,
Hye Camp,509,Public Rack - Newland Ave & Diversey Ave,6700 W Diversey Ave,60707.0,16008,Campground,,,,,
Tots Land - Indoor Playground & Party Room - Kids Birthday Parties,617,Public Rack - Newland Ave & Diversey Ave,2637 N Harlem Ave,60707.0,16037,Playground,,,,,
Hunters Restaurant & Lunch,713,Public Rack - Newland Ave & Diversey Ave,7232 W Diversey Ave,60707.0,13016,Lounge,13031.0,Burger Joint,13068.0,American Restaurant,
Botanica Arcangel,884,Public Rack - Newland Ave & Diversey Ave,6750 W Belmont Ave,60634.0,16005,Botanical Garden,,,,,
BistroGrand,991,Public Rack - Newland Ave & Diversey Ave,2362 N Neva Ave,60707.0,13022,Sports Bar,13065.0,Restaurant,,,
Cookie's Cocktail Lounge,211,Public Rack - Sangamon St & 79th St,1024 W 79th St,60620.0,13009,Cocktail Bar,13016.0,Lounge,13065.0,Restaurant,3.55
Glass House Lounge,323,Public Rack - Sangamon St & 79th St,7911 S Halsted St,60620.0,10032,Night Club,13003.0,Bar,13065.0,Restaurant,
St Leo Bell Tower and Veterans Park,486,Public Rack - Sangamon St & 79th St,7750 S Emerald Ave,60620.0,16032,Park,,,,,
Popcorn Lounge,512,Public Rack - Sangamon St & 79th St,7656 S Halsted St,60620.0,10000,Arts and Entertainment,13016.0,Lounge,13065.0,Restaurant,
Tina's Cocktail Lounge,542,Public Rack - Sangamon St & 79th St,7840 S Racine Ave,60620.0,13009,Cocktail Bar,13065.0,Restaurant,,,
Holloways,593,Public Rack - Sangamon St & 79th St,8018 S Racine Ave,60620.0,10032,Night Club,13003.0,Bar,,,
Renaissance Park,694,Public Rack - Sangamon St & 79th St,,60620.0,16032,Park,,,,,
Lyle Park,757,Public Rack - Sangamon St & 79th St,7700 S Wallace St,60620.0,16032,Park,,,,,
Mini Club Aka Ruth's,952,Public Rack - Sangamon St & 79th St,8338 S Halsted St,60620.0,13010,Dive Bar,13065.0,Restaurant,,,
Auburn Park,967,Public Rack - Sangamon St & 79th St,406 W Winneconna Pkwy,60620.0,16032,Park,,,,,
Italian Fiesta Pizzeria,441,Public Rack - Sangamon St & 79th St,8058 S Halsted St,60620.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Sexty Sex Cocktail Lounge,607,Public Rack - 63rd & Western Ave S,6600 S Western Ave,60636.0,13016,Lounge,,,,,3.35
Montgomery Playground Park,801,Public Rack - 63rd & Western Ave S,6600 S Talman Ave,60629.0,16032,Park,,,,,
Lindblom Park,878,Public Rack - 63rd & Western Ave S,6054 S Damen Ave,60636.0,16032,Park,,,,,
De Arco's Pizza,881,Public Rack - 63rd & Western Ave S,2819 W 63rd St,60629.0,13064,Pizzeria,,,,,
Papa T's Pizza and Ribs,959,Public Rack - 63rd & Western Ave S,2843 W 63rd St,60629.0,13064,Pizzeria,,,,,
Lindholm Park,976,Public Rack - 63rd & Western Ave S,,60636.0,16037,Playground,,,,,
Sixty Six O One Club · Jeanette Wysinger,630,Public Rack - 63rd & Western Ave S,6601 S Western Ave,60636.0,13003,Bar,,,,,
MLK Living Memorial,764,Public Rack - 63rd & Western Ave S,2747 W 63rd St,60629.0,16026,Monument,,,,,
Naple’s Pizza,880,Public Rack - 63rd & Western Ave S,2819 W 63rd St,60629.0,13031,Burger Joint,13064.0,Pizzeria,13334.0,Sandwich Restaurant,
The Stanley Club,790,Public Rack - Sacramento Blvd & Washington Blvd,2550 W Madison St,60612.0,13003,Bar,13065.0,Restaurant,,,3.2
Madison Street Vegetable Garden,257,Public Rack - Sacramento Blvd & Washington Blvd,2917 W Madison St,60612.0,16017,Garden,,,,,
Lake's Best Pizzeria,319,Public Rack - Sacramento Blvd & Washington Blvd,133 N California Ave,60612.0,13064,Pizzeria,,,,,
Five Squared Pizza,474,Public Rack - Sacramento Blvd & Washington Blvd,135 N Kedzie Ave,60612.0,13002,Bakery,13064.0,Pizzeria,,,
Nancy Jefferson Park,502,Public Rack - Sacramento Blvd & Washington Blvd,3111 W Fulton St,60612.0,16032,Park,,,,,
Horan Park,626,Public Rack - Sacramento Blvd & Washington Blvd,3035 W Van Buren St,60612.0,16032,Park,,,,,
Ge Ge's,627,Public Rack - Sacramento Blvd & Washington Blvd,3134 W 5th Ave,60612.0,10000,Arts and Entertainment,13003.0,Bar,,,
Heartland Alliance Farmworks,738,Public Rack - Sacramento Blvd & Washington Blvd,407 N Albany Ave,60612.0,16014,Farm,,,,,
VK Urban Farms,788,Public Rack - Sacramento Blvd & Washington Blvd,"W Carroll Ave, Chicago , 60624, United States",60624.0,16014,Farm,,,,,
Park No. 574,944,Public Rack - Sacramento Blvd & Washington Blvd,2540 W Jackson Blvd,60612.0,16037,Playground,,,,,
Club 3001,263,Public Rack - Sacramento Blvd & Washington Blvd,3001 W Madison St,60612.0,10000,Arts and Entertainment,13003.0,Bar,,,
Pizza Hut,530,Public Rack - Pulaski Rd & 40th St,4350 S Pulaski Rd,60632.0,13064,Pizzeria,13145.0,Fast Food Restaurant,,,3.25
Catalpa Park,566,Public Rack - Pulaski Rd & 40th St,4330 S Kedvale Ave,60632.0,16032,Park,,,,,
Catalpa Playlot,566,Public Rack - Pulaski Rd & 40th St,4324 S Kedvale Ave,60632.0,16032,Park,,,,,
Slice Factory,660,Public Rack - Pulaski Rd & 40th St,4422 S Pulaski Rd,60632.0,13064,Pizzeria,13388.0,Wings Joint,,,
Walnut Park,798,Public Rack - Pulaski Rd & 40th St,3801 W 45th St,60632.0,16037,Playground,,,,,
Shabbona Park,316,Public Rack - Newcastle Ave & Belmont Ave,6935 W Addison St,60634.0,16037,Playground,,,,,4.15
Lukes On Harlem,905,Public Rack - Newcastle Ave & Belmont Ave,3130 N Harlem Ave,60634.0,13064,Pizzeria,13068.0,American Restaurant,13145.0,Fast Food Restaurant,3.75
Domino's Pizza,982,Public Rack - Newcastle Ave & Belmont Ave,3336 N Harlem Ave,60634.0,13064,Pizzeria,13145.0,Fast Food Restaurant,,,3.35
Overtime,174,Public Rack - Newcastle Ave & Belmont Ave,6714 W Belmont Ave,60634.0,13022,Sports Bar,13064.0,Pizzeria,13068.0,American Restaurant,
Bell Park,293,Public Rack - Newcastle Ave & Belmont Ave,3020 N Oak Park Ave,60634.0,16037,Playground,,,,,
Coluta's Pizza,1058,Public Rack - Newcastle Ave & Belmont Ave,3239 N Harlem Ave,60634.0,13064,Pizzeria,,,,,3.1
Paradise Club,486,Public Rack - Newcastle Ave & Belmont Ave,7068 W Belmont Ave,60634.0,13010,Dive Bar,,,,,
Frank's Pizzeria & Restaurant,599,Public Rack - Newcastle Ave & Belmont Ave,6506 W Belmont Ave,60634.0,13064,Pizzeria,,,,,
Tanelli's Chicago Style Pizza,641,Public Rack - Newcastle Ave & Belmont Ave,7065 W Belmont Ave,60634.0,13064,Pizzeria,13068.0,American Restaurant,13236.0,Italian Restaurant,
M & I Lounge,795,Public Rack - Newcastle Ave & Belmont Ave,6835 W Addison St,60634.0,13009,Cocktail Bar,13031.0,Burger Joint,13303.0,Mexican Restaurant,
Sokol Bike Club,851,Public Rack - Newcastle Ave & Belmont Ave,6701 W Diversey Ave,60707.0,13003,Bar,,,,,
Just A Bar,870,Public Rack - Newcastle Ave & Belmont Ave,6663 W Addison St,60634.0,13010,Dive Bar,,,,,
Giovanni's Pizza,882,Public Rack - Newcastle Ave & Belmont Ave,7004 W Diversey Ave,60707.0,13064,Pizzeria,,,,,
Bg's Lounge,902,Public Rack - Newcastle Ave & Belmont Ave,3362 N Narragansett Ave,60634.0,13010,Dive Bar,13016.0,Lounge,13065.0,Restaurant,
Botanica Arcangel,80,Public Rack - Newcastle Ave & Belmont Ave,6750 W Belmont Ave,60634.0,16005,Botanical Garden,,,,,
Shabbona Park Youth,661,Public Rack - Newcastle Ave & Belmont Ave,6935 W Addison St,60634.0,16032,Park,,,,,
Hardscape Creations,683,Public Rack - Newcastle Ave & Belmont Ave,6444 W Belmont Ave,60634.0,16045,Roof Deck,,,,,
Hye Camp,797,Public Rack - Newcastle Ave & Belmont Ave,6700 W Diversey Ave,60707.0,16008,Campground,,,,,
Okocim Bar & Grill,814,Public Rack - Newcastle Ave & Belmont Ave,6801 W Addison St,60634.0,13003,Bar,13026.0,BBQ Joint,13068.0,American Restaurant,
Flip N D's,863,Public Rack - Newcastle Ave & Belmont Ave,3215 N Harlem Ave,60634.0,13003,Bar,,,,,
Jaquelines,922,Public Rack - Newcastle Ave & Belmont Ave,7001 W Diversey Ave,60707.0,13009,Cocktail Bar,,,,,
Jacqueline Lounge,922,Public Rack - Newcastle Ave & Belmont Ave,7001 W Diversey Ave,60707.0,13003,Bar,,,,,
Caponies Trattoria,943,Public Rack - Newcastle Ave & Belmont Ave,3350 N Harlem Ave,60634.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Reynold's Lounge,599,Public Rack - Paul Revere Elementary School,938 E 75th St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13031.0,Burger Joint,4.1
Leo's Den,425,Public Rack - Paul Revere Elementary School,1200 E 71st St,60619.0,10032,Night Club,13009.0,Cocktail Bar,13065.0,Restaurant,3.95
President's Lounge,930,Public Rack - Paul Revere Elementary School,653 E 75th St,60619.0,10032,Night Club,13016.0,Lounge,,,4.0
Katies Village Two,816,Public Rack - Paul Revere Elementary School,7512 S Cottage Grove Ave,60619.0,10003,Arcade,13016.0,Lounge,13025.0,Wine Bar,3.1
Railroad Junction Park,480,Public Rack - Paul Revere Elementary School,7334 S Maryland Ave,60619.0,16032,Park,,,,,
Dobson Playlot Park,710,Public Rack - Paul Revere Elementary School,7521 S Dobson Ave,60619.0,16032,Park,,,,,
King Food & Liquor · Ibrahim Corporation,885,Public Rack - Paul Revere Elementary School,560 E 71st St,60619.0,13009,Cocktail Bar,,,,,
Grand Crossing Park,953,Public Rack - Paul Revere Elementary School,7655 S Ingleside Ave,60619.0,16037,Playground,,,,,
Burnside Park,4471,Public Rack - Paul Revere Elementary School,9400 S Greenwood Ave,60619.0,16032,Park,,,,,
Randy's Lounge,816,Public Rack - Paul Revere Elementary School,7512 S Cottage Grove Ave,60619.0,10003,Arcade,13009.0,Cocktail Bar,13016.0,Lounge,
Firehouse Bakery and Grill,835,Public Rack - Paul Revere Elementary School,720 E 75th St,60619.0,13002,Bakery,13026.0,BBQ Joint,13064.0,Pizzeria,
Boogie Deep at the President's Lounge,859,Public Rack - Paul Revere Elementary School,635 E 75th St,60619.0,13022,Sports Bar,13145.0,Fast Food Restaurant,,,
Six O Six Lounge,998,Public Rack - Paul Revere Elementary School,606 E 75th St,60619.0,13003,Bar,,,,,
Dirty Dozen Motorcycle Club,461,Public Rack - Keef Ave & South Chicago Ave,720 E 67th St,60637.0,10032,Night Club,13003.0,Bar,,,
King Food & Liquor · Ibrahim Corporation,535,Public Rack - Keef Ave & South Chicago Ave,560 E 71st St,60619.0,13009,Cocktail Bar,,,,,
The flamingo,560,Public Rack - Keef Ave & South Chicago Ave,6644 S Cottage Grove Ave,60637.0,13016,Lounge,,,,,
Flamingo Cocktail Lounge,573,Public Rack - Keef Ave & South Chicago Ave,6644 S Cottage Grove Ave,60637.0,10032,Night Club,13009.0,Cocktail Bar,13016.0,Lounge,
Inn,630,Public Rack - Keef Ave & South Chicago Ave,409 E 71st St,60619.0,13003,Bar,13303.0,Mexican Restaurant,,,
Meyering Park,780,Public Rack - Keef Ave & South Chicago Ave,7140 S King Dr,60619.0,16032,Park,,,,,
Gold Post Lounge,565,Public Rack - Keef Ave & South Chicago Ave,501 E 71st St,60619.0,13003,Bar,13065.0,Restaurant,,,
Lil's Something Kool Cocktail Lounge,947,Public Rack - King Dr & 83rd St,8024 S Cottage Grove Ave,60619.0,13009,Cocktail Bar,13016.0,Lounge,13065.0,Restaurant,4.2
Licorice Lounge,898,Public Rack - King Dr & 83rd St,607 E 87th St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13065.0,Restaurant,4.05
City Life Cocktail Lounge,643,Public Rack - King Dr & 83rd St,712 E 83rd St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13303.0,Mexican Restaurant,3.85
Red Pepper's Lounge,784,Public Rack - King Dr & 83rd St,428 E 87th St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13022.0,Sports Bar,3.8
Cole Park,400,Public Rack - King Dr & 83rd St,361 E 85TH St,60619.0,16032,Park,,,,,3.0
Cole Park,556,Public Rack - King Dr & 83rd St,301 E 85TH St,60619.0,16032,Park,,,,,
J & R's Lounge,943,Public Rack - King Dr & 83rd St,612 E 79th St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13022.0,Sports Bar,2.9
Brown Memorial Park,779,Public Rack - King Dr & 83rd St,,60619.0,16032,Park,,,,,
The Wrap Bar,815,Public Rack - King Dr & 83rd St,8154 S Cottage Grove Ave,60619.0,13016,Lounge,13134.0,Comfort Food Restaurant,13334.0,Sandwich Restaurant,
Port of Chicago,889,Public Rack - King Dr & 83rd St,,60633.0,16018,Harbor / Marina,,,,,
Dew Drop Inn Lounge,891,Public Rack - King Dr & 83rd St,551 E 79th St,60619.0,13009,Cocktail Bar,13016.0,Lounge,13145.0,Fast Food Restaurant,
CityLife,637,Public Rack - King Dr & 83rd St,712 E 83rd St,60619.0,10032,Night Club,13003.0,Bar,,,
Sharks Fish and Chicken,758,Public Rack - King Dr & 83rd St,400 E 87th St,60619.0,13064,Pizzeria,,,,,
Reggio's Pizza,914,Public Rack - King Dr & 83rd St,8548 S Cottage Grove Ave,60619.0,13064,Pizzeria,,,,,
Lil's Cocktail Lounge,937,Public Rack - King Dr & 83rd St,8024 S Cottage Grove Ave,60619.0,13003,Bar,,,,,
Chi Pizza Pie,952,Public Rack - King Dr & 83rd St,8548 S Cottage Grove Ave,60619.0,13064,Pizzeria,13236.0,Italian Restaurant,13332.0,Salad Restaurant,
Hiawatha Park,451,Public Rack - Canty Elementary School,8029 W Forest Preserve Ave,60634.0,16037,Playground,,,,,3.7
Draft Bar Chicago,548,Public Rack - Canty Elementary School,8221 W Irving Park Rd,60634.0,13022,Sports Bar,13029.0,Brewery,13065.0,Restaurant,3.6
Canty School Playground,73,Public Rack - Canty Elementary School,3740 N Paris Ave,60634.0,16037,Playground,,,,,
Hiawatha Park Playground,458,Public Rack - Canty Elementary School,8029 W Forest Preserve Ave,60634.0,16037,Playground,,,,,
Second Time Around,636,Public Rack - Canty Elementary School,8303 W Irving Park Rd,60634.0,13022,Sports Bar,13324.0,Polish Restaurant,13347.0,Tapas Restaurant,
Chi Chi Pin Qua Woods,657,Public Rack - Canty Elementary School,,60634.0,16028,Nature Preserve,,,,,
Lonnie's Pizzaria,714,Public Rack - Canty Elementary School,8343 W Irving Park Rd,60634.0,13064,Pizzeria,,,,,
Old 41 Saloon,760,Public Rack - Canty Elementary School,7718 W Addison St,60634.0,13003,Bar,13065.0,Restaurant,,,
Dunning Pour House,780,Public Rack - Canty Elementary School,7718 W Addison St,60634.0,13003,Bar,,,,,
The Fountain of Youth,809,Public Rack - Canty Elementary School,,60634.0,16032,Park,,,,,
Hidden Hill,818,Public Rack - Canty Elementary School,,60634.0,16000,Landmarks and Outdoors,,,,,
Schiller Woods,784,Public Rack - Canty Elementary School,8400 W Irving Park Rd,60634.0,16032,Park,,,,,
Schiller Woods Sled Hill,786,Public Rack - Canty Elementary School,Irving Park Rd at N Cumberland Ave,60634.0,16000,Landmarks and Outdoors,,,,,
Andersen Park,756,Public Rack - Menard Ave & Agusta Blvd,824 Hayes Ave,60302.0,16037,Playground,,,,,4.0
C & D BBQ,580,Public Rack - Menard Ave & Agusta Blvd,5604 W Division St,60651.0,13026,BBQ Joint,13064.0,Pizzeria,,,
Barney's Pizza,444,Public Rack - Menard Ave & Agusta Blvd,5648 W Chicago Ave,60651.0,13064,Pizzeria,,,,,2.6
Hazelnut Park,690,Public Rack - Menard Ave & Agusta Blvd,5949 W Huron St,60644.0,16032,Park,,,,,
Davis Park,805,Public Rack - Menard Ave & Agusta Blvd,5427 W Division St,60651.0,16032,Park,,,,,
Talya's Liquor Den,902,Public Rack - Menard Ave & Agusta Blvd,641 SN Pine Ave,60644.0,13003,Bar,,,,,
Barrio Riders Clubhouse,133,Public Rack - Menard Ave & Agusta Blvd,5847 W Augusta Blvd,60651.0,10000,Arts and Entertainment,13003.0,Bar,13065.0,Restaurant,
Papa Charles Restaurant,593,Public Rack - Menard Ave & Agusta Blvd,1206 N Central Ave,60651.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Anderson Center,744,Public Rack - Menard Ave & Agusta Blvd,820 Hayes Ave,60302.0,16037,Playground,,,,,
Wyler Road,481,Public Rack - Mozart Elementary School,3581 W Belden Ave,60647.0,13003,Bar,13068.0,American Restaurant,13334.0,Sandwich Restaurant,4.55
Weegee's Lounge,528,Public Rack - Mozart Elementary School,3659 W Armitage Ave,60647.0,13009,Cocktail Bar,13016.0,Lounge,13065.0,Restaurant,4.35
The 606 — Western Terminus,868,Public Rack - Mozart Elementary School,1800 N Ridgeway Ave,60647.0,16032,Park,,,,,4.6
Rosa's Lounge,903,Public Rack - Mozart Elementary School,3420 W Armitage Ave,60647.0,10032,Night Club,13016.0,Lounge,13065.0,Restaurant,4.4
Park + Field,750,Public Rack - Mozart Elementary School,3509 W Fullerton Ave,60647.0,13022,Sports Bar,13068.0,American Restaurant,13347.0,Tapas Restaurant,4.05
The Double: An Urban Tavern,680,Public Rack - Mozart Elementary School,3545 W Fullerton Ave,60647.0,13006,Beer Bar,13009.0,Cocktail Bar,13068.0,American Restaurant,3.9
The Levee,573,Public Rack - Mozart Elementary School,4035 W Fullerton Ave,60639.0,13003,Bar,13064.0,Pizzeria,13068.0,American Restaurant,3.7
Penumbra Wine Bar,1009,Public Rack - Mozart Elementary School,3309 W Fullerton Ave,60647.0,13025,Wine Bar,13297.0,Latin American Restaurant,13383.0,Steakhouse,3.75
The Burlington,857,Public Rack - Mozart Elementary School,3425 W Fullerton Ave,60647.0,10032,Night Club,13010.0,Dive Bar,,,3.3
The Walt Disney Birthplace,868,Public Rack - Mozart Elementary School,2156 N Tripp Ave,60639.0,16026,Monument,,,,,3.15
Festa Pizza,725,Public Rack - Mozart Elementary School,3525 W Fullerton Ave,60647.0,13064,Pizzeria,,,,,3.05
Pipeworks Brewing,419,Public Rack - Mozart Elementary School,3912 W McLean Ave,60647.0,13003,Bar,13029.0,Brewery,13065.0,Restaurant,
Surge Billiards,426,Public Rack - Mozart Elementary School,3716 W Fullerton Ave,60647.0,10045,Pool Hall,13009.0,Cocktail Bar,13065.0,Restaurant,
Mozart Park,436,Public Rack - Mozart Elementary School,2036 N Avers Ave,60647.0,16037,Playground,,,,,
Vito & Angelo's Pizzeria & Restaurant,491,Public Rack - Mozart Elementary School,3644 W Fullerton Ave,60647.0,13064,Pizzeria,13236.0,Italian Restaurant,,,
Uncle Mike's,580,Public Rack - Mozart Elementary School,4010 W Armitage Ave,60639.0,13003,Bar,,,,,
La Posada Lounge,714,Public Rack - Mozart Elementary School,4059 W Armitage Ave,60639.0,13009,Cocktail Bar,13016.0,Lounge,13303.0,Mexican Restaurant,
Jerez Sports Bar,749,Public Rack - Mozart Elementary School,5726 W Grand Ave,60639.0,13016,Lounge,,,,,
Jet's Pizza,805,Public Rack - Mozart Elementary School,3510 W Armitage Ave,60647.0,13064,Pizzeria,,,,,
Acapulco Night Club,812,Public Rack - Mozart Elementary School,3433 W Fullerton Ave,60647.0,10032,Night Club,13009.0,Cocktail Bar,,,
Monticello Park,878,Public Rack - Mozart Elementary School,1814 N Monticello Ave,60647.0,16032,Park,,,,,
Kimball Avenue Church Oasis,884,Public Rack - Mozart Elementary School,,60647.0,16017,Garden,,,,,
West of the Square,969,Public Rack - Mozart Elementary School,,60647.0,16030,Other Great Outdoors,,,,,
